effectivity_date,product,price_mid
2022-04-05,KEROSENE,72.00010752688172
2022-04-05,RON 100,74.92775862068964
2022-04-05,RON 91,76.75849056603774
2022-04-05,RON 95,75.519375
2022-04-05,RON 97,76.81363636363636
2022-04-12,DIESEL,72.08533783783783
2022-04-12,DIESEL PLUS,70.8662658227848
2022-04-12,KEROSENE,71.34494623655914
2022-04-12,RON 100,74.53068965517241
2022-04-12,RON 91,75.31905660377359
2022-04-12,RON 95,74.08
2022-04-12,RON 97,73.52363636363636
2022-04-19,DIESEL,72.42560810810811
2022-04-19,DIESEL PLUS,71.22481012658228
2022-04-19,KEROSENE,73.06752688172043
2022-04-19,RON 100,76.14275862068965
2022-04-19,RON 91,75.44264150943397
2022-04-19,RON 95,74.505
2022-04-19,RON 97,73.64999999999999
2022-04-26,DIESEL,75.27033783783784
2022-04-26,DIESEL PLUS,74.02791139240506
2022-04-26,KEROSENE,76.96483870967742
2022-04-26,RON 100,80.0255
2022-04-26,RON 91,78.10396226415095
2022-04-26,RON 95,77.46
2022-04-26,RON 97,77.19130434782609
2022-05-03,DIESEL,74.70824999999999
2022-05-03,DIESEL PLUS,78.11416666666668
2022-05-03,KEROSENE,77.78727272727272
2022-05-03,RON 100,76.495625
2022-05-03,RON 91,72.34345679012345
2022-05-03,RON 95,76.26895348837209
2022-05-03,RON 97,77.47924528301886
2022-05-10,DIESEL,78.64670833333334
2022-05-10,DIESEL PLUS,81.99972222222222
2022-05-10,KEROSENE,82.8796875
2022-05-10,RON 100,81.89
2022-05-10,RON 91,76.15086419753086
2022-05-10,RON 95,80.42127906976745
2022-05-10,RON 97,81.53326923076922
2022-05-17,DIESEL,78.23883561643837
2022-05-17,DIESEL PLUS,76.95550632911392
2022-05-17,KEROSENE,77.13198924731182
2022-05-17,RON 100,80.3137037037037
2022-05-17,RON 91,80.99160377358491
2022-05-17,RON 95,80.520625
2022-05-17,RON 97,79.951
2022-05-24,DIESEL,81.82736486486488
2022-05-24,DIESEL PLUS,80.65860759493671
2022-05-24,KEROSENE,74.80532258064517
2022-05-24,RON 100,78.04074074074073
2022-05-24,RON 91,84.79075471698113
2022-05-24,RON 95,84.734375
2022-05-24,RON 97,77.724
2022-05-31,DIESEL,76.66924999999999
2022-05-31,DIESEL PLUS,77.69769230769231
2022-05-31,KEROSENE,79.89176470588234
2022-05-31,RON 100,81.98533333333333
2022-05-31,RON 91,78.14067901234569
2022-05-31,RON 95,82.02686046511629
2022-05-31,RON 97,83.23519230769232
2022-06-07,DIESEL,82.84121621621621
2022-06-07,DIESEL PLUS,81.55740506329114
2022-06-07,KEROSENE,82.08723404255319
2022-06-07,RON 100,85.15816666666666
2022-06-07,RON 91,85.425
2022-06-07,RON 95,85.683125
2022-06-07,RON 97,85.80318181818183
2022-06-14,DIESEL,84.98091666666666
2022-06-14,DIESEL PLUS,88.45184210526315
2022-06-14,KEROSENE,90.64828571428572
2022-06-14,RON 100,89.10666666666665
2022-06-14,RON 91,82.70777777777778
2022-06-14,RON 95,86.67953488372092
2022-06-14,RON 97,87.8101923076923
2022-06-21,DIESEL,85.6645945945946
2022-06-21,DIESEL PLUS,84.36518987341772
2022-06-21,KEROSENE,89.29372340425533
2022-06-21,RON 100,92.3355
2022-06-21,RON 91,88.09254716981131
2022-06-21,RON 95,88.601875
2022-06-21,RON 97,91.97250000000001
2022-06-28,DIESEL,85.88277027027027
2022-06-28,DIESEL PLUS,84.69215189873418
2022-06-28,KEROSENE,90.87840425531914
2022-06-28,RON 100,93.96933333333332
2022-06-28,RON 91,88.48198113207548
2022-06-28,RON 95,88.35
2022-06-28,RON 97,92.13916666666667
2022-07-05,DIESEL,86.19533333333334
2022-07-05,DIESEL PLUS,89.81
2022-07-05,KEROSENE,89.57542857142857
2022-07-05,RON 100,88.35466666666666
2022-07-05,RON 91,83.69351851851852
2022-07-05,RON 95,87.00779069767442
2022-07-05,RON 97,88.53567307692308
2022-07-12,DIESEL,79.92831081081081
2022-07-12,DIESEL PLUS,78.79493670886076
2022-07-12,KEROSENE,81.59127659574467
2022-07-12,RON 100,84.55166666666668
2022-07-12,RON 91,82.45839622641509
2022-07-12,RON 95,82.64999999999999
2022-07-12,RON 97,82.53916666666667
2022-07-19,DIESEL,76.95633333333333
2022-07-19,DIESEL PLUS,81.71157894736842
2022-07-19,KEROSENE,82.60485714285714
2022-07-19,RON 100,79.38333333333334
2022-07-19,RON 91,73.37679012345679
2022-07-19,RON 95,76.04837209302326
2022-07-19,RON 97,77.79586538461538
2022-07-26,DIESEL,74.02804054054054
2022-07-26,DIESEL PLUS,73.00962025316456
2022-07-26,KEROSENE,77.71377659574469
2022-07-26,RON 100,80.28099999999999
2022-07-26,RON 91,77.01783018867926
2022-07-26,RON 95,77.15625
2022-07-26,RON 97,80.88478260869564
2022-08-02,DIESEL,75.35206896551725
2022-08-02,DIESEL PLUS,78.70723684210526
2022-08-02,KEROSENE,80.58352941176472
2022-08-02,RON 100,78.748
2022-08-02,RON 91,72.77722222222222
2022-08-02,RON 95,76.08170731707317
2022-08-02,RON 97,77.87625
2022-08-09,DIESEL,73.12418103448276
2022-08-09,DIESEL PLUS,76.11315789473684
2022-08-09,KEROSENE,78.07441176470589
2022-08-09,RON 100,76.38799999999999
2022-08-09,RON 91,70.58574074074073
2022-08-09,RON 95,73.75231707317073
2022-08-09,RON 97,75.11076923076922
2022-08-16,DIESEL,72.23189655172413
2022-08-16,DIESEL PLUS,75.05723684210527
2022-08-16,KEROSENE,77.43764705882353
2022-08-16,RON 100,77.13733333333333
2022-08-16,RON 91,69.96641975308641
2022-08-16,RON 95,73.51585365853659
2022-08-16,RON 97,74.89971153846153
2022-08-23,DIESEL,73.8056896551724
2022-08-23,DIESEL PLUS,76.96342105263159
2022-08-23,KEROSENE,80.145625
2022-08-23,RON 100,78.534
2022-08-23,RON 91,70.31728395061728
2022-08-23,RON 95,73.99890243902439
2022-08-23,RON 97,75.13451923076923
2022-08-30,DIESEL,78.04870833333332
2022-08-30,DIESEL PLUS,83.12756756756757
2022-08-30,KEROSENE,86.29354838709678
2022-08-30,RON 100,82.16
2022-08-30,RON 91,71.82716049382717
2022-08-30,RON 95,75.2490243902439
2022-08-30,RON 97,76.43694444444445
2022-09-06,DIESEL,76.092875
2022-09-06,DIESEL PLUS,81.58144736842105
2022-09-06,KEROSENE,84.9809375
2022-09-06,RON 100,79.89533333333334
2022-09-06,RON 91,69.07932098765433
2022-09-06,RON 95,72.67024390243903
2022-09-06,RON 97,73.8
2022-09-13,DIESEL,70.45402777777777
2022-09-13,DIESEL PLUS,69.55810126582278
2022-09-13,KEROSENE,78.70212765957447
2022-09-13,RON 100,80.94533333333334
2022-09-13,RON 91,72.6574074074074
2022-09-13,RON 95,75.47687499999999
2022-09-13,RON 97,83.1095
2022-09-20,DIESEL,70.33576388888889
2022-09-20,DIESEL PLUS,69.43113924050634
2022-09-20,KEROSENE,74.5002659574468
2022-09-20,RON 100,76.60566666666666
2022-09-20,RON 91,72.56722222222223
2022-09-20,RON 95,75.42375
2022-09-20,RON 97,78.676
2022-09-27,DIESEL,70.58275
2022-09-27,DIESEL PLUS,74.12947368421052
2022-09-27,KEROSENE,74.69870967741934
2022-09-27,RON 100,69.91333333333334
2022-09-27,RON 91,66.33320987654321
2022-09-27,RON 95,70.14012195121951
2022-09-27,RON 97,71.11787037037037
2022-10-04,DIESEL,69.94629166666667
2022-10-04,DIESEL PLUS,73.54263888888889
2022-10-04,KEROSENE,76.29516129032258
2022-10-04,RON 100,74.28733333333334
2022-10-04,RON 91,65.76481481481481
2022-10-04,RON 95,69.53646341463414
2022-10-04,RON 97,70.56083333333333
2022-10-11,DIESEL,74.351375
2022-10-11,DIESEL PLUS,80.21111111111111
2022-10-11,KEROSENE,80.71272727272728
2022-10-11,RON 100,76.196
2022-10-11,RON 91,66.85185185185185
2022-10-11,RON 95,70.55219512195121
2022-10-11,RON 97,71.5988888888889
2022-10-18,DIESEL,75.76079166666666
2022-10-18,DIESEL PLUS,82.38236111111111
2022-10-18,KEROSENE,83.23575757575757
2022-10-18,RON 100,77.73866666666666
2022-10-18,RON 91,67.21777777777778
2022-10-18,RON 95,70.82121951219513
2022-10-18,RON 97,71.83198113207547
2022-10-25,DIESEL,74.74520833333332
2022-10-25,DIESEL PLUS,81.33430555555555
2022-10-25,KEROSENE,82.5769696969697
2022-10-25,RON 100,76.988
2022-10-25,RON 91,66.34234567901234
2022-10-25,RON 95,70.31085365853659
2022-10-25,RON 97,71.33367924528302
2022-11-01,DIESEL,68.0044366197183
2022-11-01,DIESEL PLUS,66.99617283950617
2022-11-01,KEROSENE,78.70575268817204
2022-11-01,RON 100,81.55296296296295
2022-11-01,RON 91,70.4811111111111
2022-11-01,RON 95,72.394375
2022-11-01,RON 97,81.80705882352942
2022-11-08,DIESEL,69.1212676056338
2022-11-08,DIESEL PLUS,68.07598765432098
2022-11-08,KEROSENE,78.11521505376344
2022-11-08,RON 100,80.99166666666667
2022-11-08,RON 91,71.63064814814814
2022-11-08,RON 95,73.78812500000001
2022-11-08,RON 97,81.44823529411764
2022-11-15,DIESEL,73.92920833333332
2022-11-15,DIESEL PLUS,79.82357142857143
2022-11-15,KEROSENE,82.2448275862069
2022-11-15,RON 100,78.278
2022-11-15,RON 91,67.24611111111112
2022-11-15,RON 95,71.64317073170731
2022-11-15,RON 97,72.90132075471698
2022-11-22,DIESEL,72.11425
2022-11-22,DIESEL PLUS,77.32083333333334
2022-11-22,KEROSENE,79.78827586206897
2022-11-22,RON 100,76.96066666666667
2022-11-22,RON 91,66.74524691358025
2022-11-22,RON 95,70.76646341463415
2022-11-22,RON 97,72.15943396226415
2022-11-29,DIESEL,67.96647887323944
2022-11-29,DIESEL PLUS,66.99037037037037
2022-11-29,KEROSENE,71.2778494623656
2022-11-29,RON 100,74.08314814814814
2022-11-29,RON 91,70.55175925925926
2022-11-29,RON 95,72.46312499999999
2022-11-29,RON 97,78.08777777777777
2022-12-06,DIESEL,66.88804166666667
2022-12-06,DIESEL PLUS,71.36597222222223
2022-12-06,KEROSENE,74.85166666666667
2022-12-06,RON 100,72.88733333333333
2022-12-06,RON 91,63.461049382716055
2022-12-06,RON 95,67.46036585365853
2022-12-06,RON 97,68.96764150943396
2022-12-13,DIESEL,63.98533333333333
2022-12-13,DIESEL PLUS,67.8801388888889
2022-12-13,KEROSENE,71.06666666666666
2022-12-13,RON 100,69.81400000000001
2022-12-13,RON 91,61.58438271604938
2022-12-13,RON 95,65.59365853658537
2022-12-13,RON 97,67.23367924528301
2022-12-20,DIESEL,65.53291666666667
2022-12-20,DIESEL PLUS,69.52791666666667
2022-12-20,KEROSENE,72.64
2022-12-20,RON 100,70.69066666666667
2022-12-20,RON 91,61.977407407407405
2022-12-20,RON 95,65.85548780487804
2022-12-20,RON 97,67.76650943396227
2022-12-27,DIESEL,64.92852112676057
2022-12-27,DIESEL PLUS,63.931358024691356
2022-12-27,KEROSENE,67.61752688172044
2022-12-27,RON 100,69.89814814814815
2022-12-27,RON 91,68.12759259259259
2022-12-27,RON 95,69.3475
2022-12-27,RON 97,74.19055555555556
2023-01-03,DIESEL,67.4706338028169
2023-01-03,DIESEL PLUS,66.24265432098765
2023-01-03,KEROSENE,69.28376344086021
2023-01-03,RON 100,72.05388888888889
2023-01-03,RON 91,70.46027777777778
2023-01-03,RON 95,71.668125
2023-01-03,RON 97,76.98705882352941
2023-01-10,DIESEL,65.328375
2023-01-10,DIESEL PLUS,68.36541666666668
2023-01-10,KEROSENE,73.25172413793103
2023-01-10,RON 100,72.70733333333334
2023-01-10,RON 91,64.02055555555556
2023-01-10,RON 95,67.87939024390244
2023-01-10,RON 97,70.05292452830189
2023-01-17,DIESEL,65.45058333333333
2023-01-17,DIESEL PLUS,68.50805555555556
2023-01-17,KEROSENE,73.20344827586207
2023-01-17,RON 100,73.144
2023-01-17,RON 91,64.61345679012345
2023-01-17,RON 95,68.29902439024391
2023-01-17,RON 97,70.71424528301887
2023-01-24,DIESEL,69.25610294117647
2023-01-24,DIESEL PLUS,67.97806666666668
2023-01-24,KEROSENE,68.20427777777778
2023-01-24,RON 100,71.28814814814815
2023-01-24,RON 91,72.285
2023-01-24,RON 95,73.56937500000001
2023-01-24,RON 97,77.17823529411764
2023-01-31,DIESEL,69.77542253521128
2023-01-31,DIESEL PLUS,68.56067901234567
2023-01-31,KEROSENE,68.57967741935484
2023-01-31,RON 100,72.08666666666667
2023-01-31,RON 91,73.39611111111111
2023-01-31,RON 95,73.748125
2023-01-31,RON 97,78.25222222222222
2023-02-07,DIESEL,67.33429577464788
2023-02-07,DIESEL PLUS,66.00808641975308
2023-02-07,KEROSENE,65.192688172043
2023-02-07,RON 100,68.24777777777778
2023-02-07,RON 91,70.36611111111111
2023-02-07,RON 95,70.7575
2023-02-07,RON 97,76.15444444444444
2023-02-14,DIESEL,66.38795774647888
2023-02-14,DIESEL PLUS,65.14944444444444
2023-02-14,KEROSENE,62.18844086021505
2023-02-14,RON 100,65.48722222222221
2023-02-14,RON 91,69.48851851851852
2023-02-14,RON 95,70.766875
2023-02-14,RON 97,73.67235294117647
2023-02-21,DIESEL,66.8075352112676
2023-02-21,DIESEL PLUS,65.52808641975308
2023-02-21,KEROSENE,62.68021505376344
2023-02-21,RON 100,65.9888888888889
2023-02-21,RON 91,69.70018518518519
2023-02-21,RON 95,71.30625
2023-02-21,RON 97,73.42764705882352
2023-02-28,DIESEL,65.70485714285715
2023-02-28,DIESEL PLUS,64.41975
2023-02-28,KEROSENE,60.981249999999996
2023-02-28,RON 100,64.54462962962963
2023-02-28,RON 91,68.50264705882353
2023-02-28,RON 95,70.21875
2023-02-28,RON 97,71.64
2023-03-07,DIESEL,65.71392857142858
2023-03-07,DIESEL PLUS,64.52368750000001
2023-03-07,KEROSENE,62.09451086956521
2023-03-07,RON 100,65.4637037037037
2023-03-07,RON 91,68.56137254901961
2023-03-07,RON 95,69.8825
2023-03-07,RON 97,72.78058823529412
2023-03-14,DIESEL,66.08635714285714
2023-03-14,DIESEL PLUS,64.9875
2023-03-14,KEROSENE,61.61809782608695
2023-03-14,RON 100,64.86777777777777
2023-03-14,RON 91,68.97382352941176
2023-03-14,RON 95,70.37125
2023-03-14,RON 97,72.18058823529411
2023-03-21,DIESEL,64.61835714285714
2023-03-21,DIESEL PLUS,63.410562500000005
2023-03-21,KEROSENE,59.60739130434783
2023-03-21,RON 100,62.705555555555556
2023-03-21,RON 91,67.60040816326531
2023-03-21,RON 95,68.98875
2023-03-21,RON 97,70.24470588235293
2023-03-28,DIESEL,59.02088983050847
2023-03-28,DIESEL PLUS,60.32861111111111
2023-03-28,KEROSENE,66.33655172413793
2023-03-28,RON 100,68.06933333333333
2023-03-28,RON 91,61.44561728395062
2023-03-28,RON 95,65.03725
2023-03-28,RON 97,67.05927083333334
2023-04-04,DIESEL,65.04521428571428
2023-04-04,DIESEL PLUS,63.679125
2023-04-04,KEROSENE,58.44711956521739
2023-04-04,RON 100,61.845370370370375
2023-04-04,RON 91,67.93357142857143
2023-04-04,RON 95,68.93062499999999
2023-04-04,RON 97,68.54470588235294
2023-04-11,DIESEL,67.50214285714286
2023-04-11,DIESEL PLUS,66.168125
2023-04-11,KEROSENE,60.1733152173913
2023-04-11,RON 100,62.87555555555556
2023-04-11,RON 91,70.35234693877551
2023-04-11,RON 95,71.246875
2023-04-11,RON 97,70.22117647058823
2023-04-18,DIESEL,67.51535714285714
2023-04-18,DIESEL PLUS,66.2011875
2023-04-18,KEROSENE,59.779673913043474
2023-04-18,RON 100,62.607777777777784
2023-04-18,RON 91,70.51765306122448
2023-04-18,RON 95,70.9
2023-04-18,RON 97,70.29882352941176
2023-04-25,DIESEL,65.96764285714285
2023-04-25,DIESEL PLUS,64.43325
2023-04-25,KEROSENE,58.73668478260869
2023-04-25,RON 100,61.59407407407407
2023-04-25,RON 91,68.935
2023-04-25,RON 95,69.19875
2023-04-25,RON 97,70.14411764705882
2023-05-02,DIESEL,64.47978571428571
2023-05-02,DIESEL PLUS,62.850750000000005
2023-05-02,KEROSENE,57.38929347826087
2023-05-02,RON 100,60.24777777777778
2023-05-02,RON 91,67.18316326530612
2023-05-02,RON 95,67.69875
2023-05-02,RON 97,68.7464705882353
2023-05-09,DIESEL,62.00807142857142
2023-05-09,DIESEL PLUS,60.475125000000006
2023-05-09,KEROSENE,54.52092391304348
2023-05-09,RON 100,57.2887037037037
2023-05-09,RON 91,64.78418367346939
2023-05-09,RON 95,64.96375
2023-05-09,RON 97,66.26764705882353
2023-05-16,DIESEL,62.43701492537313
2023-05-16,DIESEL PLUS,60.79479729729729
2023-05-16,KEROSENE,55.89483146067416
2023-05-16,RON 100,58.691296296296294
2023-05-16,RON 91,65.0553125
2023-05-16,RON 95,65.305
2023-05-16,RON 97,67.13235294117646
2023-05-23,DIESEL,62.67364285714285
2023-05-23,DIESEL PLUS,60.9485625
2023-05-23,KEROSENE,55.95913043478261
2023-05-23,RON 100,59.315925925925924
2023-05-23,RON 91,65.46826530612245
2023-05-23,RON 95,66.33562500000001
2023-05-23,RON 97,67.035
2023-05-30,DIESEL,63.386714285714284
2023-05-30,DIESEL PLUS,61.794500000000006
2023-05-30,KEROSENE,55.75489130434782
2023-05-30,RON 100,59.20240740740741
2023-05-30,RON 91,66.30683673469387
2023-05-30,RON 95,67.194375
2023-05-30,RON 97,66.68333333333334
2023-06-06,DIESEL,62.79221428571429
2023-06-06,DIESEL PLUS,61.0634375
2023-06-06,KEROSENE,55.33472826086957
2023-06-06,RON 100,58.65018518518519
2023-06-06,RON 91,65.63663265306123
2023-06-06,RON 95,66.36562500000001
2023-06-06,RON 97,66.15529411764706
2023-06-13,DIESEL,64.055
2023-06-13,DIESEL PLUS,62.20331081081081
2023-06-13,KEROSENE,56.77247191011236
2023-06-13,RON 100,59.959074074074074
2023-06-13,RON 91,66.96916666666667
2023-06-13,RON 95,67.45375
2023-06-13,RON 97,67.2729411764706
2023-06-20,DIESEL,63.15749999999999
2023-06-20,DIESEL PLUS,61.3473125
2023-06-20,KEROSENE,56.01478260869565
2023-06-20,RON 100,59.76444444444445
2023-06-20,RON 91,66.34724489795919
2023-06-20,RON 95,67.061875
2023-06-20,RON 97,67.07000000000001
2023-06-27,DIESEL,63.28857142857142
2023-06-27,DIESEL PLUS,61.426874999999995
2023-06-27,KEROSENE,56.83201086956522
2023-06-27,RON 100,60.25222222222222
2023-06-27,RON 91,66.47316326530613
2023-06-27,RON 95,67.013125
2023-06-27,RON 97,68.26176470588236
2023-07-04,DIESEL,57.09228813559322
2023-07-04,DIESEL PLUS,59.061578947368425
2023-07-04,KEROSENE,64.893
2023-07-04,RON 100,66.32249999999999
2023-07-04,RON 91,59.67401234567902
2023-07-04,RON 95,64.198125
2023-07-04,RON 97,66.35397959183673
2023-07-11,DIESEL,57.30563559322034
2023-07-11,DIESEL PLUS,59.76657894736842
2023-07-11,KEROSENE,65.422
2023-07-11,RON 100,66.435
2023-07-11,RON 91,59.502407407407404
2023-07-11,RON 95,63.851125
2023-07-11,RON 97,66.07336734693877
2023-07-18,DIESEL,64.08600000000001
2023-07-18,DIESEL PLUS,61.900437499999995
2023-07-18,KEROSENE,59.39922727272727
2023-07-18,RON 100,62.52258620689655
2023-07-18,RON 91,66.99724489795919
2023-07-18,RON 95,67.20944444444444
2023-07-18,RON 97,69.4588888888889
2023-07-25,DIESEL,59.58737288135593
2023-07-25,DIESEL PLUS,61.99118421052631
2023-07-25,KEROSENE,67.05127659574468
2023-07-25,RON 100,69.013125
2023-07-25,RON 91,62.29425925925926
2023-07-25,RON 95,66.7655
2023-07-25,RON 97,69.09051020408162
2023-08-01,DIESEL,67.13764285714286
2023-08-01,DIESEL PLUS,65.01625
2023-08-01,KEROSENE,62.78772727272727
2023-08-01,RON 100,66.48413793103448
2023-08-01,RON 91,70.40948979591838
2023-08-01,RON 95,70.81722222222223
2023-08-01,RON 97,73.28470588235294
2023-08-08,DIESEL,67.51785714285714
2023-08-08,DIESEL PLUS,65.42175
2023-08-08,KEROSENE,66.18645454545455
2023-08-08,RON 100,70.02965517241378
2023-08-08,RON 91,70.77275510204082
2023-08-08,RON 95,71.07055555555556
2023-08-08,RON 97,76.06941176470589
2023-08-15,DIESEL,66.28843220338983
2023-08-15,DIESEL PLUS,70.27855263157895
2023-08-15,KEROSENE,74.81414893617021
2023-08-15,RON 100,75.05125
2023-08-15,RON 91,66.36537037037037
2023-08-15,RON 95,70.8345
2023-08-15,RON 97,73.50663265306122
2023-08-22,DIESEL,70.45085714285715
2023-08-22,DIESEL PLUS,68.1550625
2023-08-22,KEROSENE,68.07886363636364
2023-08-22,RON 100,71.66568965517241
2023-08-22,RON 91,73.7145918367347
2023-08-22,RON 95,74.08277777777778
2023-08-22,RON 97,79.50941176470587
2023-08-29,DIESEL,70.82965277777777
2023-08-29,DIESEL PLUS,68.41530487804879
2023-08-29,KEROSENE,68.48566964285715
2023-08-29,RON 100,72.33724137931034
2023-08-29,RON 91,73.90549019607843
2023-08-29,RON 95,74.39388888888888
2023-08-29,RON 97,80.40117647058823
2023-09-05,DIESEL,71.17083333333333
2023-09-05,DIESEL PLUS,68.78695121951219
2023-09-05,KEROSENE,69.54790178571429
2023-09-05,RON 100,73.62517241379311
2023-09-05,RON 91,74.25196078431372
2023-09-05,RON 95,75.39555555555555
2023-09-05,RON 97,81.44941176470589
2023-09-12,DIESEL,67.94304687500001
2023-09-12,DIESEL PLUS,72.03907894736842
2023-09-12,KEROSENE,76.60957446808511
2023-09-12,RON 100,77.746875
2023-09-12,RON 91,67.9616049382716
2023-09-12,RON 95,72.29466666666666
2023-09-12,RON 97,75.35274509803921
2023-09-19,DIESEL,72.77293333333334
2023-09-19,DIESEL PLUS,70.36070588235295
2023-09-19,KEROSENE,71.68221739130435
2023-09-19,RON 100,75.60741379310346
2023-09-19,RON 91,76.21941176470588
2023-09-19,RON 95,77.10666666666667
2023-09-19,RON 97,83.63294117647058
2023-09-28,DIESEL,72.80027777777778
2023-09-28,DIESEL PLUS,70.125
2023-09-28,KEROSENE,71.45357142857144
2023-09-28,RON 100,75.31120689655172
2023-09-28,RON 91,76.2214
2023-09-28,RON 95,76.92888888888889
2023-09-28,RON 97,83.20941176470588
2023-10-03,DIESEL,70.58150684931506
2023-10-03,DIESEL PLUS,67.88369047619047
2023-10-03,KEROSENE,71.21890350877193
2023-10-03,RON 100,75.84189655172413
2023-10-03,RON 91,73.9435294117647
2023-10-03,RON 95,70.46176470588235
2023-10-03,RON 97,82.63764705882353
2023-10-10,DIESEL,67.78078571428571
2023-10-10,DIESEL PLUS,64.92525641025641
2023-10-10,KEROSENE,68.83833333333334
2023-10-10,RON 100,73.51362068965517
2023-10-10,RON 91,71.0434
2023-10-10,RON 95,67.59235294117647
2023-10-10,RON 97,79.63764705882353
2023-10-17,DIESEL,67.98357142857144
2023-10-17,DIESEL PLUS,65.22185897435898
2023-10-17,KEROSENE,67.69981981981982
2023-10-17,RON 100,71.75948275862069
2023-10-17,RON 91,71.7103
2023-10-17,RON 95,68.01529411764706
2023-10-17,RON 97,77.60235294117648
2023-10-24,DIESEL,68.75885714285714
2023-10-24,DIESEL PLUS,65.94403846153847
2023-10-24,KEROSENE,68.7850900900901
2023-10-24,RON 100,72.72568965517242
2023-10-24,RON 91,71.7383
2023-10-24,RON 95,68.8294117647059
2023-10-24,RON 97,79.67
2023-10-31,DIESEL,68.78466666666667
2023-10-31,DIESEL PLUS,65.98411764705882
2023-10-31,KEROSENE,67.54681034482759
2023-10-31,RON 100,71.51879310344827
2023-10-31,RON 91,72.0022
2023-10-31,RON 95,72.679375
2023-10-31,RON 97,78.41333333333334
2023-11-07,DIESEL,68.32126666666667
2023-11-07,DIESEL PLUS,65.44958823529412
2023-11-07,KEROSENE,66.39844827586207
2023-11-07,RON 100,70.30896551724138
2023-11-07,RON 91,71.62989999999999
2023-11-07,RON 95,71.383125
2023-11-07,RON 97,77.23
2023-11-14,DIESEL,67.58763513513513
2023-11-14,DIESEL PLUS,64.41870588235294
2023-11-14,KEROSENE,63.442672413793105
2023-11-14,RON 100,67.15166666666667
2023-11-14,RON 91,70.8251
2023-11-14,RON 95,70.41125
2023-11-14,RON 97,74.89944444444444
2023-11-21,DIESEL,66.46930555555555
2023-11-21,DIESEL PLUS,63.558734939759034
2023-11-21,KEROSENE,62.73767543859649
2023-11-21,RON 100,66.01222222222222
2023-11-21,RON 91,69.74989583333333
2023-11-21,RON 95,69.521875
2023-11-21,RON 97,74.30083333333333
2023-11-28,DIESEL,66.28833333333334
2023-11-28,DIESEL PLUS,63.44939759036145
2023-11-28,KEROSENE,62.801622807017544
2023-11-28,RON 100,66.24555555555555
2023-11-28,RON 91,69.44822916666666
2023-11-28,RON 95,69.584375
2023-11-28,RON 97,74.86194444444445
2023-12-05,DIESEL,66.41805555555555
2023-12-05,DIESEL PLUS,63.49349397590362
2023-12-05,KEROSENE,62.420394736842105
2023-12-05,RON 100,65.9325925925926
2023-12-05,RON 91,69.453125
2023-12-05,RON 95,69.825
2023-12-05,RON 97,75.0314705882353
2023-12-12,DIESEL,64.74756944444444
2023-12-12,DIESEL PLUS,61.77975903614458
2023-12-12,KEROSENE,60.48699115044248
2023-12-12,RON 100,63.799814814814816
2023-12-12,RON 91,67.56395833333333
2023-12-12,RON 95,68.34375
2023-12-12,RON 97,73.66558823529412
2023-12-19,DIESEL,64.68478873239437
2023-12-19,DIESEL PLUS,61.83325
2023-12-19,KEROSENE,60.4983628318584
2023-12-19,RON 100,63.27285714285714
2023-12-19,RON 91,67.263125
2023-12-19,RON 95,68.3125
2023-12-19,RON 97,72.90361111111112
2023-12-26,DIESEL,66.20591549295774
2023-12-26,DIESEL PLUS,63.243125
2023-12-26,KEROSENE,61.94566371681416
2023-12-26,RON 100,64.96000000000001
2023-12-26,RON 91,68.64958333333333
2023-12-26,RON 95,69.91875
2023-12-26,RON 97,74.62
2024-01-02,DIESEL,65.52402777777777
2024-01-02,DIESEL PLUS,62.559337349397595
2024-01-02,KEROSENE,61.23131578947368
2024-01-02,RON 100,64.85555555555555
2024-01-02,RON 91,68.33604166666667
2024-01-02,RON 95,69.39812500000001
2024-01-02,RON 97,73.33617647058823
2024-01-09,DIESEL,65.47478873239437
2024-01-09,DIESEL PLUS,62.667625
2024-01-09,KEROSENE,61.14794642857142
2024-01-09,RON 100,64.52678571428571
2024-01-09,RON 91,68.17937500000001
2024-01-09,RON 95,69.075
2024-01-09,RON 97,73.26194444444444
2024-01-16,DIESEL,65.40625
2024-01-16,DIESEL PLUS,62.34789156626506
2024-01-16,KEROSENE,61.67890350877193
2024-01-16,RON 100,65.42777777777778
2024-01-16,RON 91,68.123125
2024-01-16,RON 95,68.8475
2024-01-16,RON 97,74.13147058823529
2024-01-23,DIESEL,66.49921428571429
2024-01-23,DIESEL PLUS,63.45075949367088
2024-01-23,KEROSENE,62.30379464285714
2024-01-23,RON 100,65.86571428571429
2024-01-23,RON 91,69.36302083333334
2024-01-23,RON 95,69.89937499999999
2024-01-23,RON 97,74.15861111111111
2024-01-30,DIESEL,68.53042253521127
2024-01-30,DIESEL PLUS,65.34439024390244
2024-01-30,KEROSENE,62.95619469026549
2024-01-30,RON 100,67.095
2024-01-30,RON 91,71.703125
2024-01-30,RON 95,72.700625
2024-01-30,RON 97,74.68911764705882
2024-02-13,DIESEL,68.1480985915493
2024-02-13,DIESEL PLUS,64.8969512195122
2024-02-13,KEROSENE,63.63876106194691
2024-02-13,RON 100,67.83537037037037
2024-02-13,RON 91,71.00895833333333
2024-02-13,RON 95,76.65625
2024-02-13,RON 97,75.0879411764706
2024-02-27,DIESEL,68.25204225352114
2024-02-27,DIESEL PLUS,64.98219512195122
2024-02-27,KEROSENE,63.39522123893805
